Theme,Context,Selector,Property,Value
romantic,i-html,.inv-nasi,geometry.clientWidth,78
romantic,i-html,.inv-nasi,geometry.clientHeight,42
romantic,i-html,.inv-nasi,geometry.scrollWidth,78
romantic,i-html,.inv-nasi,geometry.scrollHeight,42
romantic,i-html,.inv-nasi,inline.styleAttr,
romantic,i-html,.inv-nasi,inline.styleFontSize,
romantic,i-html,.inv-nasi,inline.styleMarginTop,
romantic,i-html,.inv-nasi,inline.styleMarginBottom,
romantic,i-html,.inv-event[0],computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,i-html,.inv-event[0],computed.fontSize,13.11px
romantic,i-html,.inv-event[0],computed.lineHeight,19.0095px
romantic,i-html,.inv-event[0],computed.letterSpacing,normal
romantic,i-html,.inv-event[0],computed.textTransform,none
romantic,i-html,.inv-event[0],computed.marginTop,0px
romantic,i-html,.inv-event[0],computed.marginBottom,0px
romantic,i-html,.inv-event[0],computed.paddingTop,0px
romantic,i-html,.inv-event[0],computed.paddingBottom,0px
romantic,i-html,.inv-event[0],geometry.x,557.547
romantic,i-html,.inv-event[0],geometry.y,650.063
romantic,i-html,.inv-event[0],geometry.width,110.344
romantic,i-html,.inv-event[0],geometry.height,95.094
romantic,i-html,.inv-event[0],geometry.clientWidth,110
romantic,i-html,.inv-event[0],geometry.clientHeight,95
romantic,i-html,.inv-event[0],geometry.scrollWidth,110
romantic,i-html,.inv-event[0],geometry.scrollHeight,95
romantic,i-html,.inv-event[0],inline.styleAttr,
romantic,i-html,.inv-event[0],inline.styleFontSize,
romantic,i-html,.inv-event[0],inline.styleMarginTop,
romantic,i-html,.inv-event[0],inline.styleMarginBottom,
romantic,i-html,.inv-event[0],wrap.lineCount,6
romantic,i-html,.inv-event[0],wrap.textContentTrim,Cununie civilăStarea Civila Sector 602-12-2026 ora 12:20Deschide în Waze
romantic,i-html,.inv-event[1],computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,i-html,.inv-event[1],computed.fontSize,13.11px
romantic,i-html,.inv-event[1],computed.lineHeight,19.0095px
romantic,i-html,.inv-event[1],computed.letterSpacing,normal
romantic,i-html,.inv-event[1],computed.textTransform,none
romantic,i-html,.inv-event[1],computed.marginTop,0px
romantic,i-html,.inv-event[1],computed.marginBottom,0px
romantic,i-html,.inv-event[1],computed.paddingTop,0px
romantic,i-html,.inv-event[1],computed.paddingBottom,0px
romantic,i-html,.inv-event[1],geometry.x,688.578
romantic,i-html,.inv-event[1],geometry.y,650.063
romantic,i-html,.inv-event[1],geometry.width,153.859
romantic,i-html,.inv-event[1],geometry.height,95.094
romantic,i-html,.inv-event[1],geometry.clientWidth,154
romantic,i-html,.inv-event[1],geometry.clientHeight,95
romantic,i-html,.inv-event[1],geometry.scrollWidth,154
romantic,i-html,.inv-event[1],geometry.scrollHeight,95
romantic,i-html,.inv-event[1],inline.styleAttr,
romantic,i-html,.inv-event[1],inline.styleFontSize,
romantic,i-html,.inv-event[1],inline.styleMarginTop,
romantic,i-html,.inv-event[1],inline.styleMarginBottom,
romantic,i-html,.inv-event[1],wrap.lineCount,7
romantic,i-html,.inv-event[1],wrap.textContentTrim,Ceremonie religioasăBiserica Adormirea Maicii Domnului02-19-2026 ora 14:20Deschide în Waze
romantic,i-html,.inv-event[2],computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,i-html,.inv-event[2],computed.fontSize,13.11px
romantic,i-html,.inv-event[2],computed.lineHeight,19.0095px
romantic,i-html,.inv-event[2],computed.letterSpacing,normal
romantic,i-html,.inv-event[2],computed.textTransform,none
romantic,i-html,.inv-event[2],computed.marginTop,0px
romantic,i-html,.inv-event[2],computed.marginBottom,0px
romantic,i-html,.inv-event[2],computed.paddingTop,0px
romantic,i-html,.inv-event[2],computed.paddingBottom,0px
romantic,i-html,.inv-event[2],geometry.x,648.344
romantic,i-html,.inv-event[2],geometry.y,758.953
romantic,i-html,.inv-event[2],geometry.width,103.313
romantic,i-html,.inv-event[2],geometry.height,76.094
romantic,i-html,.inv-event[2],geometry.clientWidth,103
romantic,i-html,.inv-event[2],geometry.clientHeight,76
romantic,i-html,.inv-event[2],geometry.scrollWidth,103
romantic,i-html,.inv-event[2],geometry.scrollHeight,76
romantic,i-html,.inv-event[2],inline.styleAttr,
romantic,i-html,.inv-event[2],inline.styleFontSize,
romantic,i-html,.inv-event[2],inline.styleMarginTop,
romantic,i-html,.inv-event[2],inline.styleMarginBottom,
romantic,i-html,.inv-event[2],wrap.lineCount,6
romantic,i-html,.inv-event[2],wrap.textContentTrim,PetrecereaRestaurant Calipso02-03-2026 ora 20:00Deschide în Waze
romantic,i-html,__timing__,navStartIso,2026-02-13T22:04:50.598Z
romantic,i-html,__timing__,domContentLoadedIso,2026-02-13T22:04:50.635Z
romantic,i-html,__timing__,pdfReadyIso,
romantic,i-html,__timing__,deltaDomToPdfReadyMs,
romantic,i-html,__diagnostics__,hasPdfModeFlag,false
romantic,i-html,__diagnostics__,hasPdfReadyFlag,false
romantic,i-html,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
romantic,i-html,__diagnostics__,stable,true
romantic,i-html,__diagnostics__,probesUsed,4
romantic,i-html,__diagnostics__,url,https://www.teinvit.com/i/280-e245bbbb3b2a72f7003e
romantic,pdf-html,.teinvit-preview,computed.fontFamily,"""Times New Roman"""
romantic,pdf-html,.teinvit-preview,computed.fontSize,17.25px
romantic,pdf-html,.teinvit-preview,computed.lineHeight,normal
romantic,pdf-html,.teinvit-preview,computed.letterSpacing,normal
romantic,pdf-html,.teinvit-preview,computed.textTransform,none
romantic,pdf-html,.teinvit-preview,computed.marginTop,0px
romantic,pdf-html,.teinvit-preview,computed.marginBottom,0px
romantic,pdf-html,.teinvit-preview,computed.paddingTop,0px
romantic,pdf-html,.teinvit-preview,computed.paddingBottom,0px
romantic,pdf-html,.teinvit-preview,geometry.x,420.5
romantic,pdf-html,.teinvit-preview,geometry.y,80
romantic,pdf-html,.teinvit-preview,geometry.width,559
romantic,pdf-html,.teinvit-preview,geometry.height,794
romantic,pdf-html,.teinvit-preview,geometry.clientWidth,559
romantic,pdf-html,.teinvit-preview,geometry.clientHeight,794
romantic,pdf-html,.teinvit-preview,geometry.scrollWidth,559
romantic,pdf-html,.teinvit-preview,geometry.scrollHeight,794
romantic,pdf-html,.teinvit-preview,inline.styleAttr,
romantic,pdf-html,.teinvit-preview,inline.styleFontSize,
romantic,pdf-html,.teinvit-preview,inline.styleMarginTop,
romantic,pdf-html,.teinvit-preview,inline.styleMarginBottom,
romantic,pdf-html,.teinvit-canvas,computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.teinvit-canvas,computed.fontSize,17.25px
romantic,pdf-html,.teinvit-canvas,computed.lineHeight,23.2875px
romantic,pdf-html,.teinvit-canvas,computed.letterSpacing,normal
romantic,pdf-html,.teinvit-canvas,computed.textTransform,none
romantic,pdf-html,.teinvit-canvas,computed.marginTop,0px
romantic,pdf-html,.teinvit-canvas,computed.marginBottom,0px
romantic,pdf-html,.teinvit-canvas,computed.paddingTop,0px
romantic,pdf-html,.teinvit-canvas,computed.paddingBottom,0px
romantic,pdf-html,.teinvit-canvas,geometry.x,465.219
romantic,pdf-html,.teinvit-canvas,geometry.y,191.156
romantic,pdf-html,.teinvit-canvas,geometry.width,469.563
romantic,pdf-html,.teinvit-canvas,geometry.height,651.094
romantic,pdf-html,.teinvit-canvas,geometry.clientWidth,470
romantic,pdf-html,.teinvit-canvas,geometry.clientHeight,651
romantic,pdf-html,.teinvit-canvas,geometry.scrollWidth,470
romantic,pdf-html,.teinvit-canvas,geometry.scrollHeight,676
romantic,pdf-html,.teinvit-canvas,inline.styleAttr,font-size: 1em;
romantic,pdf-html,.teinvit-canvas,inline.styleFontSize,1em
romantic,pdf-html,.teinvit-canvas,inline.styleMarginTop,
romantic,pdf-html,.teinvit-canvas,inline.styleMarginBottom,
romantic,pdf-html,.inv-names,computed.fontFamily,"""Great Vibes"", cursive"
romantic,pdf-html,.inv-names,computed.fontSize,39.675px
romantic,pdf-html,.inv-names,computed.lineHeight,45.6263px
romantic,pdf-html,.inv-names,computed.letterSpacing,normal
romantic,pdf-html,.inv-names,computed.textTransform,none
romantic,pdf-html,.inv-names,computed.marginTop,0px
romantic,pdf-html,.inv-names,computed.marginBottom,47.61px
romantic,pdf-html,.inv-names,computed.paddingTop,0px
romantic,pdf-html,.inv-names,computed.paddingBottom,0px
romantic,pdf-html,.inv-names,geometry.x,632.516
romantic,pdf-html,.inv-names,geometry.y,191.156
romantic,pdf-html,.inv-names,geometry.width,134.953
romantic,pdf-html,.inv-names,geometry.height,136.828
romantic,pdf-html,.inv-names,geometry.clientWidth,135
romantic,pdf-html,.inv-names,geometry.clientHeight,137
romantic,pdf-html,.inv-names,geometry.scrollWidth,135
romantic,pdf-html,.inv-names,geometry.scrollHeight,138
romantic,pdf-html,.inv-names,inline.styleAttr,white-space: pre-line;
romantic,pdf-html,.inv-names,inline.styleFontSize,
romantic,pdf-html,.inv-names,inline.styleMarginTop,
romantic,pdf-html,.inv-names,inline.styleMarginBottom,
romantic,pdf-html,.inv-names,wrap.lineCount,3
romantic,pdf-html,.inv-names,wrap.textContentTrim,"Ruxandra
&
Alexandru"
romantic,pdf-html,.inv-message,computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.inv-message,computed.fontSize,15.18px
romantic,pdf-html,.inv-message,computed.lineHeight,22.77px
romantic,pdf-html,.inv-message,computed.letterSpacing,normal
romantic,pdf-html,.inv-message,computed.textTransform,none
romantic,pdf-html,.inv-message,computed.marginTop,21.252px
romantic,pdf-html,.inv-message,computed.marginBottom,21.252px
romantic,pdf-html,.inv-message,computed.paddingTop,0px
romantic,pdf-html,.inv-message,computed.paddingBottom,0px
romantic,pdf-html,.inv-message,geometry.x,465.219
romantic,pdf-html,.inv-message,geometry.y,539.344
romantic,pdf-html,.inv-message,geometry.width,469.563
romantic,pdf-html,.inv-message,geometry.height,91.125
romantic,pdf-html,.inv-message,geometry.clientWidth,470
romantic,pdf-html,.inv-message,geometry.clientHeight,91
romantic,pdf-html,.inv-message,geometry.scrollWidth,470
romantic,pdf-html,.inv-message,geometry.scrollHeight,91
romantic,pdf-html,.inv-message,inline.styleAttr,
romantic,pdf-html,.inv-message,inline.styleFontSize,
romantic,pdf-html,.inv-message,inline.styleMarginTop,
romantic,pdf-html,.inv-message,inline.styleMarginBottom,
romantic,pdf-html,.inv-message,wrap.lineCount,4
romantic,pdf-html,.inv-message,wrap.textContentTrim,"Vă invităm cu drag să ne fiți alături în una dintre cele mai frumoase zile din viața noastră, când vom spune „DA” în fața lui Dumnezeu și a celor dragi. Prezența voastră va însemna enorm pentru noi și va transforma acest moment într-o amintire de neuitat."
romantic,pdf-html,.section-title[0],computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.section-title[0],computed.fontSize,10.35px
romantic,pdf-html,.section-title[0],computed.lineHeight,13.9725px
romantic,pdf-html,.section-title[0],computed.letterSpacing,1.242px
romantic,pdf-html,.section-title[0],computed.textTransform,uppercase
romantic,pdf-html,.section-title[0],computed.marginTop,9.315px
romantic,pdf-html,.section-title[0],computed.marginBottom,6.21px
romantic,pdf-html,.section-title[0],computed.paddingTop,0px
romantic,pdf-html,.section-title[0],computed.paddingBottom,0px
romantic,pdf-html,.section-title[0],geometry.x,597.219
romantic,pdf-html,.section-title[0],geometry.y,398.703
romantic,pdf-html,.section-title[0],geometry.width,205.547
romantic,pdf-html,.section-title[0],geometry.height,13.953
romantic,pdf-html,.section-title[0],geometry.clientWidth,206
romantic,pdf-html,.section-title[0],geometry.clientHeight,14
romantic,pdf-html,.section-title[0],geometry.scrollWidth,206
romantic,pdf-html,.section-title[0],geometry.scrollHeight,14
romantic,pdf-html,.section-title[0],inline.styleAttr,
romantic,pdf-html,.section-title[0],inline.styleFontSize,
romantic,pdf-html,.section-title[0],inline.styleMarginTop,
romantic,pdf-html,.section-title[0],inline.styleMarginBottom,
romantic,pdf-html,.section-title[1],computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.section-title[1],computed.fontSize,8.073px
romantic,pdf-html,.section-title[1],computed.lineHeight,11.3022px
romantic,pdf-html,.section-title[1],computed.letterSpacing,0.96876px
romantic,pdf-html,.section-title[1],computed.textTransform,uppercase
romantic,pdf-html,.section-title[1],computed.marginTop,7.2657px
romantic,pdf-html,.section-title[1],computed.marginBottom,4.8438px
romantic,pdf-html,.section-title[1],computed.paddingTop,0px
romantic,pdf-html,.section-title[1],computed.paddingBottom,0px
romantic,pdf-html,.section-title[1],geometry.x,660.938
romantic,pdf-html,.section-title[1],geometry.y,469.672
romantic,pdf-html,.section-title[1],geometry.width,78.109
romantic,pdf-html,.section-title[1],geometry.height,11.297
romantic,pdf-html,.section-title[1],geometry.clientWidth,78
romantic,pdf-html,.section-title[1],geometry.clientHeight,11
romantic,pdf-html,.section-title[1],geometry.scrollWidth,78
romantic,pdf-html,.section-title[1],geometry.scrollHeight,11
romantic,pdf-html,.section-title[1],inline.styleAttr,
romantic,pdf-html,.section-title[1],inline.styleFontSize,
romantic,pdf-html,.section-title[1],inline.styleMarginTop,
romantic,pdf-html,.section-title[1],inline.styleMarginBottom,
romantic,pdf-html,.inv-events,computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.inv-events,computed.fontSize,13.8px
romantic,pdf-html,.inv-events,computed.lineHeight,20.01px
romantic,pdf-html,.inv-events,computed.letterSpacing,normal
romantic,pdf-html,.inv-events,computed.textTransform,none
romantic,pdf-html,.inv-events,computed.marginTop,16.56px
romantic,pdf-html,.inv-events,computed.marginBottom,0px
romantic,pdf-html,.inv-events,computed.paddingTop,0px
romantic,pdf-html,.inv-events,computed.paddingBottom,0px
romantic,pdf-html,.inv-events,geometry.x,539.719
romantic,pdf-html,.inv-events,geometry.y,668.266
romantic,pdf-html,.inv-events,geometry.width,320.563
romantic,pdf-html,.inv-events,geometry.height,198.781
romantic,pdf-html,.inv-events,geometry.clientWidth,321
romantic,pdf-html,.inv-events,geometry.clientHeight,199
romantic,pdf-html,.inv-events,geometry.scrollWidth,321
romantic,pdf-html,.inv-events,geometry.scrollHeight,199
romantic,pdf-html,.inv-events,inline.styleAttr,
romantic,pdf-html,.inv-events,inline.styleFontSize,
romantic,pdf-html,.inv-events,inline.styleMarginTop,
romantic,pdf-html,.inv-events,inline.styleMarginBottom,
romantic,pdf-html,.events-row.top,computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.events-row.top,computed.fontSize,13.8px
romantic,pdf-html,.events-row.top,computed.lineHeight,20.01px
romantic,pdf-html,.events-row.top,computed.letterSpacing,normal
romantic,pdf-html,.events-row.top,computed.textTransform,none
romantic,pdf-html,.events-row.top,computed.marginTop,13.8px
romantic,pdf-html,.events-row.top,computed.marginBottom,0px
romantic,pdf-html,.events-row.top,computed.paddingTop,0px
romantic,pdf-html,.events-row.top,computed.paddingBottom,0px
romantic,pdf-html,.events-row.top,geometry.x,539.719
romantic,pdf-html,.events-row.top,geometry.y,682.063
romantic,pdf-html,.events-row.top,geometry.width,320.563
romantic,pdf-html,.events-row.top,geometry.height,95.094
romantic,pdf-html,.events-row.top,geometry.clientWidth,321
romantic,pdf-html,.events-row.top,geometry.clientHeight,95
romantic,pdf-html,.events-row.top,geometry.scrollWidth,321
romantic,pdf-html,.events-row.top,geometry.scrollHeight,95
romantic,pdf-html,.events-row.top,inline.styleAttr,
romantic,pdf-html,.events-row.top,inline.styleFontSize,
romantic,pdf-html,.events-row.top,inline.styleMarginTop,
romantic,pdf-html,.events-row.top,inline.styleMarginBottom,
romantic,pdf-html,.events-row.bottom,computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.events-row.bottom,computed.fontSize,13.8px
romantic,pdf-html,.events-row.bottom,computed.lineHeight,20.01px
romantic,pdf-html,.events-row.bottom,computed.letterSpacing,normal
romantic,pdf-html,.events-row.bottom,computed.textTransform,none
romantic,pdf-html,.events-row.bottom,computed.marginTop,13.8px
romantic,pdf-html,.events-row.bottom,computed.marginBottom,0px
romantic,pdf-html,.events-row.bottom,computed.paddingTop,0px
romantic,pdf-html,.events-row.bottom,computed.paddingBottom,0px
romantic,pdf-html,.events-row.bottom,geometry.x,539.719
romantic,pdf-html,.events-row.bottom,geometry.y,790.953
romantic,pdf-html,.events-row.bottom,geometry.width,320.563
romantic,pdf-html,.events-row.bottom,geometry.height,76.094
romantic,pdf-html,.events-row.bottom,geometry.clientWidth,321
